image_name                            , mp_rms   , hamer_rms
ND_bZKC30biVYo_frame004187_r.jpg      , 17.2238  ,  263.0831
ND_b_wmxg7kvCY_frame001801_r.jpg      , 801.6645 , 1947.4269
ND_b_wmxg7kvCY_frame016501_l.jpg      , None     , 1447.4636
ND_bbvgB_-NqYs_frame001196_l.jpg      , None     , 1195.5605
ND_bcBSoWRNRvw_frame006301_l.jpg      , 101.6007 ,  726.7492
ND_bcBSoWRNRvw_frame009301_l.jpg      , None     , 1238.7626
ND_bcBSoWRNRvw_frame009601_l.jpg      , None     , 1313.6873
ND_bcBSoWRNRvw_frame012901_l.jpg      , None     , 1623.6396
ND_bcBSoWRNRvw_frame016501_l.jpg      , None     , 1440.7767
ND_bcBSoWRNRvw_frame019201_l.jpg      , None     , 1475.9081
ND_bcY5aXV6oYg_frame010995_r.jpg      , 527.0143 ,  339.7448
ND_bcsG_uDqwPI_frame002152_r.jpg      , None     ,  139.9106
ND_bcsG_uDqwPI_frame003347_r.jpg      , None     ,  100.8127
ND_bcsG_uDqwPI_frame007171_l.jpg      , None     ,   75.2177
ND_bcsG_uDqwPI_frame009800_r.jpg      , None     ,  133.0523
ND_bcsG_uDqwPI_frame012429_l.jpg      , None     ,   89.2373
ND_bd1QlvJ5xiU_frame001801_l.jpg      , None     ,  536.6027
ND_beNaVMp27xc_frame054510_l.jpg      , 720.8886 ,  613.0765
ND_beNaVMp27xc_frame070084_r.jpg      , None     ,  136.5195
ND_beNaVMp27xc_frame116207_l.jpg      , None     ,  617.4252
ND_bfAFubmN-L0_frame015501_l.jpg      , 474.8150 , 1137.5741
ND_bfNTEzhoXfw_frame007177_r.jpg      , 327.4135 ,  915.2063
ND_bhWflldnJTU_frame032592_l.jpg      , None     ,  303.7478
ND_bi8e01C8cBA_frame000501_l.jpg      , 96.0381  , 2377.8948
ND_bi8e01C8cBA_frame021001_l.jpg      , 176.4650 , 3228.8672
ND_bi8e01C8cBA_frame024001_l.jpg      , None     , 3144.9265
ND_biRMq5BMVng_frame000300_l.jpg      , 283.5806 ,  307.4095
ND_biRMq5BMVng_frame000898_l.jpg      , 361.6472 ,  317.1373
ND_biSt_2yLeZo_frame000251_l.jpg      , None     ,  219.5315
ND_bijf8b9jBsc_frame000601_l.jpg      , None     , 1067.7649
ND_bijf8b9jBsc_frame003901_r.jpg      , None     , 1153.7485
ND_bio-GWVgFaY_frame003901_r.jpg      , 6.5922   ,  239.1459
ND_bio-GWVgFaY_frame004201_r.jpg      , None     ,  164.3220
ND_bio-GWVgFaY_frame004801_l.jpg      , None     ,  119.7869
ND_bio-GWVgFaY_frame005401_r.jpg      , None     ,  261.0631
ND_bio-GWVgFaY_frame010801_r.jpg      , 12.2591  ,  516.7424
ND_bjq2h19nS2g_frame003290_l.jpg      , None     ,  232.0401
ND_bjq2h19nS2g_frame003589_l.jpg      , None     ,  291.7231
ND_bjq2h19nS2g_frame008672_r.jpg      , None     ,  444.3913
ND_bkE8Jt-XWns_frame001201_r.jpg      , 4.4483   ,  165.7249
ND_bkE8Jt-XWns_frame001801_l.jpg      , 11.0096  ,  332.1584
ND_bkE8Jt-XWns_frame004801_r.jpg      , 8.6445   ,  230.7745
ND_bl7t1CnuULo_frame000001_r.jpg      , 16.6068  ,  523.3775
ND_blL5oBxS948_frame000301_r.jpg      , 60.9784  ,  503.5657
ND_blQlynXMEX0_frame005084_r.jpg      , 47.7459  ,  490.3200
ND_blQlynXMEX0_frame015848_r.jpg      , 14.7374  ,  394.2924
ND_blahwt29Dvs_frame014652_r.jpg      , 380.8490 ,  245.0320
ND_bmChXvDoUSA_frame009569_l.jpg      , 13.9998  ,  434.9304
ND_bmDd4ZPnk8s_frame012601_r.jpg      , None     ,  283.3262
ND_bmDd4ZPnk8s_frame019801_r.jpg      , None     ,  353.7758
ND_bn2T7TOmWMg_frame005751_r.jpg      , None     ,  447.2095
ND_bnXikfhMzFI_frame000751_r.jpg      , 19.4581  ,  165.0876
ND_bnXikfhMzFI_frame001001_r.jpg      , 391.7957 ,  189.1537
ND_bnXikfhMzFI_frame004501_r.jpg      , 68.7087  ,  296.7121
ND_bnXikfhMzFI_frame007501_r.jpg      , 84.6961  ,  120.9326
ND_bnXikfhMzFI_frame008501_l.jpg      , None     ,  178.6565
ND_bnXikfhMzFI_frame010501_r.jpg      , 485.7452 ,  198.7730
ND_bnXikfhMzFI_frame011751_r.jpg      , None     ,  238.4800
ND_bnz_wUnh4Ys_frame000898_l.jpg      , 471.9892 , 1585.9458
ND_boCtbDKmPsM_frame002393_r.jpg      , 154.1114 ,  224.2538
ND_bpD5n0mYFcY_frame009901_l.jpg      , 54.3585  , 1559.6791
ND_bpKOKCIkalQ_frame000718_r.jpg      , 255.1609 ,  230.0035
ND_bpKOKCIkalQ_frame000957_l.jpg      , 508.6918 ,  205.4723
ND_bpKOKCIkalQ_frame016014_l.jpg      , 7.4536   ,  176.3869
ND_bq-7dIQ_GP8_frame000501_r.jpg      , 959.5214 , 1376.1871
ND_bqHEYeX8ElQ_frame000300_l.jpg      , None     ,  521.5075
ND_bqX2-0D08tE_frame002397_r.jpg      , None     ,  253.7849
ND_bqX2-0D08tE_frame004194_l.jpg      , 17.0511  ,  210.5340
ND_brzkTamHul4_frame000599_l.jpg      , None     , 1210.3020
ND_bs0r4vQ_GTo_frame001251_l.jpg      , 17.7247  ,  301.3701
ND_bs5BztURLOk_frame007476_r.jpg      , None     ,  189.4525
ND_bsjLWbzQQY4_frame002094_l.jpg      , None     ,  976.8448
ND_bsvlsnwyVig_frame002251_r.jpg      , 17.7105  ,  414.4737
ND_bsw2277kVyI_frame000898_l.jpg      , 12.9587  ,  185.8922
ND_bsw2277kVyI_frame001496_r.jpg      , 240.9469 ,  167.9577
ND_bsw2277kVyI_frame001795_l.jpg      , 89.8644  ,  171.5502
ND_buEVi39eHzc_frame005101_r.jpg      , 284.9445 ,  919.6534
ND_buUrnszcd1M_frame000479_l.jpg      , None     , 1173.0144
ND_bueY7OLWDbA_frame004785_l.jpg      , None     ,  422.9136
ND_bueY7OLWDbA_frame005084_r.jpg      , 427.8721 ,  517.4131
ND_bueY7OLWDbA_frame008373_r.jpg      , 33.2828  ,  322.1111
ND_buhVzC8m8IU_frame006001_l.jpg      , None     ,  273.0364
ND_buiZOQCOLbQ_frame000898_l.jpg      , None     , 1752.4386
ND_buiZOQCOLbQ_frame002393_r.jpg      , 20.8365  ,  736.9290
ND_bvcPumROZ_A_frame000001_r.jpg      , 15.5969  ,  487.9695
ND_bw4-NLpjd20_frame014701_l.jpg      , 39.8860  ,  894.4328
ND_bw4-NLpjd20_frame022501_r.jpg      , None     ,  328.9781
ND_bw4-NLpjd20_frame023701_l.jpg      , 568.4416 ,  306.4164
ND_bw4-NLpjd20_frame027901_r.jpg      , 566.6518 ,  185.8511
ND_bw4-NLpjd20_frame033301_l.jpg      , 9.7128   ,  252.2004
ND_bw4-NLpjd20_frame033901_l.jpg      , 9.4064   ,  312.7259
ND_bwS__FjyxxM_frame000001_r.jpg      , 11.5785  ,  405.3560
ND_bwS__FjyxxM_frame010501_r.jpg      , 30.1808  ,  800.3226
ND_bwtKTFV6YZc_frame000898_l.jpg      , None     ,  216.0262
ND_bx_tyXjfmSE_frame001801_l.jpg      , None     , 1385.6246
ND_bxrpLWBLDDc_frame002401_l.jpg      , 192.9349 ,  806.1276
ND_bytycbbtLdo_frame005001_r.jpg      , 409.1358 ,  209.7287
ND_bytycbbtLdo_frame024501_r.jpg      , 38.3374  ,  421.6983
ND_bytycbbtLdo_frame029501_r.jpg      , 17.4779  ,  336.7489
ND_bytycbbtLdo_frame030501_r.jpg      , 18.1900  ,  394.8433
ND_c-M-u3tTDag_frame000301_r.jpg      , None     ,  208.2360
ND_c0mcuFxAkRM_frame002393_l.jpg      , 5.1754   ,  154.1635
ND_c1f0oFqmVwo_frame000898_l.jpg      , 16.2708  ,  484.0688
ND_c1f0oFqmVwo_frame005084_r.jpg      , 16.0144  ,  512.9221
ND_c1f0oFqmVwo_frame017642_l.jpg      , 108.8349 ,  258.7331
ND_c1f0oFqmVwo_frame020034_l.jpg      , 43.3808  ,  445.1739
ND_c1sGCbqh1_o_frame000228_l.jpg      , None     ,  660.8104
ND_c2bf8KehkR8_frame004801_r.jpg      , 5.3680   ,  167.7258
ND_c2bf8KehkR8_frame009601_r.jpg      , 7.3051   ,  186.2952
ND_c3Q0y0CweIo_frame029281_l.jpg      , 7.5004   ,  203.2457
ND_c4WLMZgxjWs_frame007476_l.jpg      , 1686.5957, 2065.6328
ND_c4qXIA3hukg_frame000001_l.jpg      , 4.2344   ,  120.5535
ND_c53CqhrtxeU_frame026014_l.jpg      , None     ,  672.1465
ND_c53CqhrtxeU_frame029004_r.jpg      , 1192.6516,  559.8276
ND_c53CqhrtxeU_frame030798_r.jpg      , None     ,  896.8447
ND_c5p1aA7j_QM_frame008101_l.jpg      , 42.6921  ,  579.7409
ND_c6brkJA6Mqw_frame000301_r.jpg      , None     ,  543.4899
ND_c8gTXUFggJE_frame001441_l.jpg      , None     ,  523.0833
ND_c8i_KENJRaM_frame002692_r.jpg      , None     ,  507.7198
ND_c9gCQFlDC_A_frame000240_l.jpg      , None     , 1320.0532
ND_c9i3kE0zMZ0_frame014054_l.jpg      , 147.8482 ,  181.7700
ND_cAkOXSW76TA_frame000001_l.jpg      , None     ,  857.6292
ND_cAkOXSW76TA_frame000301_l.jpg      , None     ,  709.5352
ND_cAkOXSW76TA_frame000601_r.jpg      , None     ,  438.6423
ND_cBUg0Bj9_6s_frame013251_l.jpg      , 124.6321 ,  338.2484
ND_cCF3FOJFtz8_frame000001_l.jpg      , 54.4757  ,  194.6069
ND_cCzLbD1huQ4_frame000300_r.jpg      , None     ,  779.6251
ND_cEFGUa8SfAU_frame001751_r.jpg      , 57.3418  ,  912.6797
ND_cF5mI116gN4_frame016501_l.jpg      , None     ,  409.8663
ND_cFSlUFj7fV0_frame005761_l.jpg      , None     ,  587.0284
ND_cFvZlQlWD_o_frame000251_l.jpg      , None     ,  231.4002
ND_cG2RpE1e1SI_frame000301_l.jpg      , None     ,  379.3448
ND_cGX9R4gl1uM_frame002101_r.jpg      , 39.2018  ,  976.7009
ND_cH2HkOeivIU_frame038501_r.jpg      , 14.0982  ,  136.7537
ND_cH2HkOeivIU_frame043751_l.jpg      , 250.2936 ,  191.3328
ND_cH2HkOeivIU_frame048001_r.jpg      , 5.7014   ,  125.7976
ND_cH_gPgSMUxU_frame002152_r.jpg      , 14.1108  ,  269.3914
ND_cH_gPgSMUxU_frame002391_l.jpg      , None     ,  263.6078
ND_cH_gPgSMUxU_frame008366_l.jpg      , 493.5968 ,  505.6346
ND_cHpKCudPtv4_frame001751_l.jpg      , None     ,  858.0988
ND_cIISwkwSJSE_frame012260_r.jpg      , 19.0382  ,  508.5861
ND_cIISwkwSJSE_frame025117_r.jpg      , 213.4121 ,  525.0146
ND_cJ7xgsDyXCs_frame005701_l.jpg      , None     , 1298.3300
ND_cJ7xgsDyXCs_frame010201_r.jpg      , None     ,  943.6621
ND_cKb9XridWfc_frame002869_r.jpg      , None     , 1380.4456
ND_cL-ie1kAgJ0_frame004781_r.jpg      , 27.9557  ,  825.1187
ND_cL2cf1XXySY_frame055201_r.jpg      , 40.9395  , 1031.6646
ND_cLS8DLLJsX8_frame013501_l.jpg      , None     ,  384.9230
ND_cLx3i_eg7Ko_frame005501_l.jpg      , 248.7701 ,  513.2620
ND_cLx3i_eg7Ko_frame055501_r.jpg      , 13.0350  ,  444.4799
ND_cODOCxpxN64_frame000481_r.jpg      , None     ,  775.1482
ND_cOea5mXekOA_frame003841_l.jpg      , 132.1680 ,  819.4948
ND_cOea5mXekOA_frame004321_r.jpg      , 32.5560  ,  816.5394
ND_cP9Pf0t1NAo_frame003901_l.jpg      , None     , 2492.3906
ND_cP9Pf0t1NAo_frame010501_r.jpg      , 31.1815  ,  446.7251
ND_cQGpXahO42I_frame000301_r.jpg      , 24.6595  ,  834.8741
ND_cRMDD65TPVw_frame000901_r.jpg      , 6.4336   ,  123.9657
ND_cRWX3WXLHVg_frame000599_r.jpg      , 6.5952   ,  214.2410
ND_cRWX3WXLHVg_frame005981_r.jpg      , None     ,  168.5443
ND_cRWX3WXLHVg_frame006280_r.jpg      , 16.0647  ,  355.4856
ND_cRe6MSaigi4_frame000001_r.jpg      , 24.0798  ,  272.9511
ND_cTgO_xlr_HQ_frame002161_l.jpg      , 356.2959 ,  892.0740
ND_cTgO_xlr_HQ_frame015601_l.jpg      , None     , 1899.5897
ND_cTgO_xlr_HQ_frame020161_l.jpg      , 29.9670  ,  970.6483
ND_cUCP7D7KYxk_frame000599_r.jpg      , 77.5263  , 1082.4080
ND_cWTw0AmHjao_frame006251_l.jpg      , 148.2860 ,  401.9318
ND_cWeARQyYzmQ_frame029501_l.jpg      , None     , 2142.2922
ND_cWlTOYSQ6e8_frame000300_r.jpg      , 194.0016 ,  389.7394
ND_cWlTOYSQ6e8_frame008672_r.jpg      , 20.7147  ,  638.6253
ND_cWlTOYSQ6e8_frame008971_l.jpg      , 31.1155  ,  478.5997
ND_cXEwBpoL5VA_frame006280_l.jpg      , None     , 1741.4755
ND_cXiXJHbW1Kg_frame000898_r.jpg      , None     ,  269.0778
ND_cXyIaV1I9Fk_frame000481_r.jpg      , 17.0168  ,  308.1629
ND_cXyIaV1I9Fk_frame002161_r.jpg      , 30.9548  , 1033.5566
ND_cY62A0lRp2o_frame000301_r.jpg      , None     ,  186.5563
ND_cZ25lgwQZ4M_frame004801_r.jpg      , 45.7148  ,  490.8690
ND_cZ25lgwQZ4M_frame007801_r.jpg      , 830.3251 , 1198.4421
ND_cZ25lgwQZ4M_frame013201_r.jpg      , None     ,  472.3323
ND_cZ25lgwQZ4M_frame017401_l.jpg      , 15.7851  ,  311.1624
ND_cZ25lgwQZ4M_frame018001_l.jpg      , 16.1095  ,  353.4645
ND_cZ25lgwQZ4M_frame018601_r.jpg      , 44.4973  ,  330.9451
ND_cZe6TJeZOAQ_frame001496_l.jpg      , None     ,  965.8489
ND_c_0IACW8eJ8_frame000001_l.jpg      , 61.1318  ,  284.6149
ND_c_OZrn26Pbk_frame001435_l.jpg      , 65.3283  ,  639.9422
ND_c_OZrn26Pbk_frame002391_l.jpg      , 30.7813  ,  596.2761
ND_caIGHoU2Sr4_frame002751_r.jpg      , 16.5230  ,  582.7312
ND_caIGHoU2Sr4_frame004001_l.jpg      , None     ,  550.1387
ND_caIGHoU2Sr4_frame009751_l.jpg      , 481.4678 ,  767.1583
ND_caIGHoU2Sr4_frame019251_r.jpg      , 47.3699  ,  649.4158
ND_cbh8V4pAAbc_frame009868_l.jpg      , 516.9989 ,  449.0329
ND_cc8TGxqZARQ_frame004785_l.jpg      , None     , 1398.6050
ND_ccOox52gEn0_frame006579_r.jpg      , 114.3488 ,   82.9846
ND_ccmoREmXrsI_frame000601_l.jpg      , None     ,  672.9580
ND_ccqNPoD193s_frame002393_r.jpg      , None     ,  690.1962
ND_cdNCD2N0ke0_frame000898_l.jpg      , None     ,  350.7636
ND_ceUatGIt10E_frame000601_l.jpg      , 13.4833  ,  392.6645
ND_ceUatGIt10E_frame001801_l.jpg      , 10.6841  ,  320.6373
ND_ceUatGIt10E_frame012601_l.jpg      , 10.0810  ,  233.2185
ND_cen71uUnDbs_frame003290_r.jpg      , None     ,  150.0122
ND_cfF9g6xZj4s_frame003001_l.jpg      , 37.9344  ,  610.2256
ND_cfh8tLiqPe8_frame005251_r.jpg      , None     , 1087.9806
ND_chy7Ou177tE_frame000300_l.jpg      , None     , 1795.0345
ND_ciTB7IyONaM_frame006601_l.jpg      , None     ,  952.5732
ND_cicmwW8bD88_frame002393_r.jpg      , 173.8496 ,  264.9756
ND_cicmwW8bD88_frame003589_r.jpg      , 85.3813  ,  277.6693
ND_cicmwW8bD88_frame004187_r.jpg      , 83.7187  ,  266.4874
ND_cicmwW8bD88_frame004486_r.jpg      , 166.3026 ,  246.1533
ND_cicmwW8bD88_frame006280_l.jpg      , 80.8503  ,  353.4774
ND_cicmwW8bD88_frame007476_l.jpg      , 12.6506  ,  352.0237
ND_cicmwW8bD88_frame008373_r.jpg      , 12.3073  ,  288.0338
ND_cicmwW8bD88_frame017941_r.jpg      , 24.9810  ,  212.2944
ND_cicmwW8bD88_frame019137_l.jpg      , 15.7354  ,  236.3640
ND_cicmwW8bD88_frame020333_l.jpg      , 9.8962   ,  368.7264
ND_cify3y6iTEQ_frame000901_r.jpg      , None     , 2413.4646
ND_cj_ClKF8v70_frame008751_l.jpg      , None     , 1459.3944
ND_clNJ6W_ZrF0_frame001501_l.jpg      , 14.7852  ,  498.4827
ND_clSmGn6t2Ig_frame007410_l.jpg      , 253.5027 ,  240.6680
ND_cmNChPkPJPw_frame004321_r.jpg      , 70.3918  ,  730.3923
ND_cmRzd9LbGEU_frame010995_l.jpg      , 9.4583   ,  178.8025
ND_cmRzd9LbGEU_frame025335_l.jpg      , 17.9951  ,  282.7403
ND_cmrf99BrolM_frame000300_r.jpg      , 12.9867  ,  235.7872
ND_cnZqdVUGBMk_frame000898_r.jpg      , 321.3995 ,  703.7030
ND_cpdCrlknK4s_frame001001_l.jpg      , 23.5349  ,  580.1736
ND_cqJqvzOefCY_frame000898_r.jpg      , 7.4805   ,  259.0587
ND_cqJqvzOefCY_frame013456_r.jpg      , None     ,  639.3994
ND_cqJqvzOefCY_frame014353_r.jpg      , None     ,  583.3511
ND_cqJqvzOefCY_frame016147_r.jpg      , 56.1565  ,  443.9689
ND_cqjoj0MVb3k_frame015501_l.jpg      , 22.5327  ,  665.6242
ND_crRMyIx6gxw_frame008672_l.jpg      , None     , 1537.7083
ND_crRMyIx6gxw_frame009270_l.jpg      , None     , 1258.9125
ND_crtofNs5oq0_frame001501_l.jpg      , 23.5373  ,  357.2346
ND_crtofNs5oq0_frame003301_l.jpg      , None     ,  177.2924
ND_crtofNs5oq0_frame005101_l.jpg      , None     ,  273.5013
ND_crtofNs5oq0_frame011701_l.jpg      , None     ,  294.1054
ND_crtofNs5oq0_frame014701_l.jpg      , None     ,  293.1518
ND_csyHwDaRhpE_frame000301_l.jpg      , 41.4922  ,  559.5219
ND_csyHwDaRhpE_frame000601_r.jpg      , 27.6429  ,  417.3401
ND_cuCLuZjG9ww_frame007775_l.jpg      , None     ,  775.1044
ND_cu_Og2KNaBM_frame000501_r.jpg      , 409.7217 ,  876.3806
ND_cuujB8NU56E_frame000251_r.jpg      , 24.7008  ,  448.5416
ND_cv1hwthVmf0_frame002401_l.jpg      , None     ,  534.4422
ND_cv1hwthVmf0_frame011101_l.jpg      , 19.8104  ,  403.1292
ND_cwEdC2l3my4_frame007251_r.jpg      , None     ,  292.3500
ND_cwEdC2l3my4_frame016751_l.jpg      , None     ,  401.1537
ND_cwJVA9nlu5M_frame001251_r.jpg      , 523.0198 ,  322.5930
ND_cwQg-FwTMxE_frame000251_r.jpg      , 18.8467  ,  163.5423
ND_cwow-ungQvg_frame000001_l.jpg      , 14.9761  ,  204.9731
ND_cwow-ungQvg_frame001435_l.jpg      , 10.9418  ,  313.1190
ND_cxfOfYlEV3g_frame089001_l.jpg      , 63.0068  ,  228.1339
ND_cyUVaxKhO74_frame005981_l.jpg      , 110.7038 , 1730.1848
ND_czsavhs8wL8_frame066001_r.jpg      , 291.7345 ,  893.9705
ND_d-J5oojzixY_frame001801_l.jpg      , 17.8267  ,  550.7431
ND_d0E6tEO66vA_frame101751_l.jpg      , 116.7648 , 1163.1525
ND_d1MdyeXy0v0_frame000718_r.jpg      , None     , 1612.5763
ND_d1pISzwbQwY_frame000898_r.jpg      , 29.6072  ,  114.9292
ND_d1pISzwbQwY_frame008074_r.jpg      , 224.0244 , 1288.2416
ND_d1pISzwbQwY_frame008971_r.jpg      , 45.7233  ,  567.2224
ND_d1xUuQFXnGg_frame000251_l.jpg      , None     ,   88.4704
ND_d1xUuQFXnGg_frame003251_l.jpg      , 78.8637  ,   74.5959
ND_d1xUuQFXnGg_frame004751_r.jpg      , 5.7217   ,  122.2145
ND_d1xUuQFXnGg_frame005751_l.jpg      , None     ,  185.6864
ND_d1xUuQFXnGg_frame010251_r.jpg      , None     ,  459.9408
ND_d2cyMfgG16Q_frame013157_r.jpg      , None     ,  744.8444
ND_d4Dk_j48Eew_frame008387_l.jpg      , None     ,  886.3963
ND_d4Dk_j48Eew_frame014377_l.jpg      , 866.6613 , 1234.0917
ND_d4Dk_j48Eew_frame029352_r.jpg      , None     ,   89.7953
ND_d5VMpHCU1vc_frame003501_l.jpg      , 500.8112 , 1266.1665
ND_d5VMpHCU1vc_frame015251_l.jpg      , 37.7966  ,  942.7593
ND_d5sPXjF52i4_frame003841_l.jpg      , None     ,  887.9106
ND_d6Q2jjzBa7I_frame008401_r.jpg      , 16.8383  ,  545.0678
ND_d6Y6Ay6WV1Y_frame004785_l.jpg      , 4.4951   ,   94.7378
ND_d9WzC2baIW4_frame005084_l.jpg      , 1045.7534,  326.8456
ND_d9WzC2baIW4_frame006280_r.jpg      , 1138.7173,  365.6975
ND_d9WzC2baIW4_frame006579_r.jpg      , 22.3036  ,  352.8729
ND_d9soRjFVAMA_frame000751_l.jpg      , None     ,  315.9804
ND_d9soRjFVAMA_frame001501_l.jpg      , 1232.5224,  648.1230
ND_d9soRjFVAMA_frame002751_l.jpg      , None     , 1209.0670
ND_dA0swHirjHU_frame001501_r.jpg      , None     ,  110.5394
ND_dA0swHirjHU_frame003001_l.jpg      , 46.7596  ,  427.3081
ND_dAZi_kgNdos_frame002501_l.jpg      , 539.1771 , 1526.5745
ND_dApMU1D1z_Y_frame001501_l.jpg      , 210.5631 ,  321.8656
ND_dApMU1D1z_Y_frame003301_r.jpg      , 10.3323  ,  256.2027
ND_dBlvFq8YAno_frame000501_l.jpg      , None     , 1131.3132
ND_dDbkATWVsMk_frame003501_r.jpg      , 7.6459   ,  260.7518
ND_dDbkATWVsMk_frame004001_r.jpg      , None     ,  137.8595
ND_dDbkATWVsMk_frame005751_l.jpg      , None     ,  160.8174
ND_dFVLUx-N9-s_frame000898_l.jpg      , None     , 1743.0968
ND_dGZ3JLtIE-8_frame023024_l.jpg      , None     ,  202.8607
ND_dGZ3JLtIE-8_frame026014_l.jpg      , None     ,  663.8121
ND_dH384rjjgzM_frame001435_r.jpg      , 1138.5594,  322.6807
ND_dHddfdA2UDM_frame001501_l.jpg      , 161.2816 ,  680.2820
ND_dI2geIF1Dbs_frame055201_r.jpg      , 4.7932   ,  104.6732
ND_dI2geIF1Dbs_frame063301_l.jpg      , 63.8158  ,  132.7278
ND_dI2geIF1Dbs_frame099601_l.jpg      , None     ,   42.3813
ND_dJp4c1SbDcI_frame003849_l.jpg      , None     , 1275.9255
ND_dK1OqswL510_frame001501_r.jpg      , 6.6476   ,  233.0234
ND_dK1OqswL510_frame006501_r.jpg      , 111.8591 ,  202.6423
ND_dK1OqswL510_frame007751_l.jpg      , 28.9194  ,  692.0254
ND_dK1OqswL510_frame014501_l.jpg      , 116.2101 ,  120.9160
ND_dLPXP0WmR-Y_frame004486_l.jpg      , None     ,  542.0143
ND_dLPXP0WmR-Y_frame006878_l.jpg      , 24.1755  ,  480.4688
ND_dMSgF4ZXxrg_frame001913_r.jpg      , 20.7716  ,  834.7529
ND_dMTotBjlMZE_frame000251_r.jpg      , None     ,  774.1794
ND_dNHhvPkNLz4_frame015001_r.jpg      , 347.6134 ,  325.5323
ND_dNHhvPkNLz4_frame019201_r.jpg      , 123.5754 ,  283.4569
ND_dNkc2iKGuiM_frame003589_l.jpg      , 74.3289  ,  271.8453
ND_dNkc2iKGuiM_frame009270_l.jpg      , None     ,   88.6532
ND_dNkc2iKGuiM_frame009868_r.jpg      , 9.0387   ,  214.2921
ND_dNkc2iKGuiM_frame018240_l.jpg      , 4.7204   ,  154.9433
ND_dNkc2iKGuiM_frame019137_l.jpg      , 5.9687   ,  240.2419
ND_dOdC4IWkOrU_frame016446_r.jpg      , 11.7313  ,  224.5771
ND_dOdC4IWkOrU_frame028107_r.jpg      , 15.9272  ,  257.2317
ND_dOnuKsGQtC8_frame025099_l.jpg      , None     ,  431.9475
ND_dOoU6DJBWZM_frame010099_l.jpg      , 557.5444 , 1592.4049
ND_dPAXUlM-P1I_frame004785_l.jpg      , 10.1967  ,  217.9828
ND_dPAXUlM-P1I_frame008074_r.jpg      , None     ,  666.9991
ND_dPAXUlM-P1I_frame011064_l.jpg      , None     , 1158.5901
ND_dQxxoS6Bsl4_frame000501_l.jpg      , 888.6198 ,  745.4927
ND_dRWUL7Cq-zU_frame013201_l.jpg      , None     ,  767.4318
ND_dRWUL7Cq-zU_frame025501_r.jpg      , None     ,  819.6030
ND_dRj3sCnRx90_frame000001_r.jpg      , None     , 1336.9055
ND_dRj3sCnRx90_frame000601_l.jpg      , None     ,  730.6716
ND_dSOW2SImtI0_frame002161_l.jpg      , 7.3341   ,  301.9018
ND_dSvGz0ZertE_frame000300_r.jpg      , 14.4811  ,  379.3032
ND_dSvGz0ZertE_frame000599_r.jpg      , 245.4728 , 1640.6489
ND_dSvGz0ZertE_frame001197_l.jpg      , 21.0447  , 1130.8376
ND_dTuspqcjwvQ_frame002991_l.jpg      , None     ,  232.3651
ND_dTuspqcjwvQ_frame005682_l.jpg      , 92.5732  ,  199.4685
ND_dTuspqcjwvQ_frame014951_l.jpg      , 6.6248   ,  202.9188
ND_dTuspqcjwvQ_frame021828_r.jpg      , 115.7775 ,  118.6239
ND_dWUhTNBDNZg_frame006878_r.jpg      , 320.2994 ,  412.9065
ND_dXGNPIA5crU_frame004486_l.jpg      , None     ,  386.0431
ND_dXGNPIA5crU_frame020333_r.jpg      , 11.1182  ,  345.0697
ND_dXqyqhwQN3k_frame006878_r.jpg      , 213.6121 ,  578.1896
ND_dY1I0Bs0iAc_frame002397_l.jpg      , 73.1806  ,  267.9635
ND_dY1I0Bs0iAc_frame003595_l.jpg      , 407.8535 ,  823.0880
ND_dY1I0Bs0iAc_frame004793_r.jpg      , 7.1364   ,  288.2253
ND_dY1I0Bs0iAc_frame022164_l.jpg      , 9.5855   ,  276.6653
ND_dY1I0Bs0iAc_frame023961_l.jpg      , 8.2004   ,  325.1127
ND_dY1I0Bs0iAc_frame030550_r.jpg      , None     ,  116.1362
ND_dYDnCSD-Cks_frame000898_l.jpg      , 75.6518  ,  117.8747
ND_dYDnCSD-Cks_frame024818_r.jpg      , 4.5427   ,  136.7964
ND_dYTTDlINBtI_frame000501_l.jpg      , None     ,  196.8111
ND_dYTTDlINBtI_frame002001_r.jpg      , 189.7058 ,  381.0897
ND_da95ro6swhw_frame000301_l.jpg      , None     , 1228.6360
ND_daqsofowc-c_frame001001_r.jpg      , 16.1528  ,  567.5380
ND_daqsofowc-c_frame013751_r.jpg      , 6.3381   ,  101.7823
ND_daqsofowc-c_frame020001_l.jpg      , 17.9291  ,  499.5098
ND_ddTz24B7qVg_frame000240_r.jpg      , 18.2142  ,  175.9541
ND_deZ4X3QsHJ0_frame023001_r.jpg      , 219.4722 ,  248.2301
ND_denNlqzAmtI_frame000300_l.jpg      , None     ,  310.2039
ND_dfRtayqQAls_frame002251_r.jpg      , None     ,  348.3917
ND_dfsXnqrtYR4_frame019436_l.jpg      , None     ,  543.0250
ND_dft9qsW6b3E_frame006601_l.jpg      , 63.0838  , 1080.0404
ND_dgeNL3Bv94A_frame000300_r.jpg      , None     ,  743.1464
ND_dh2fvMMxcA4_frame001001_l.jpg      , None     , 2207.0305
ND_dhR1LHtNFjo_frame004201_r.jpg      , 227.8865 ,   69.1670
ND_dijpS5W0-TM_frame006001_l.jpg      , 9.3055   ,  169.5742
ND_dijpS5W0-TM_frame006301_l.jpg      , 5.3908   ,  250.3687
